Date,Open,High,Low,Close,Volume
2016-12-21,616.72,620.28,614.13,618.54,28607810.0
2016-12-22,619.99,621.87,617.15,618.7,33895080.0
2016-12-23,617.58,620.26,615.74,620.05,25965060.0
2016-12-26,622.91,624.52,621.71,622.29,21456830.0
2016-12-27,622.05,624.17,621.77,622.0,28421630.0
2016-12-28,625.55,626.44,623.24,624.0,35725600.0
2016-12-29,627.82,627.94,626.3,627.21,34799930.0
2016-12-30,625.8,627.69,625.18,626.95,29437400.0
2017-01-03,627.65,634.12,627.58,634.08,36121160.0
2017-01-04,632.8,635.39,630.46,631.59,41493400.0
2017-01-05,633.61,635.33,632.46,634.58,40729230.0
2017-01-06,634.56,640.74,634.26,636.37,53353200.0
2017-01-09,636.82,640.02,636.82,639.01,44508140.0
2017-01-10,639.0,640.86,638.61,639.7,33865690.0
2017-01-11,639.56,642.79,639.52,642.78,37284390.0
2017-01-12,644.53,645.14,641.71,642.06,52328330.0
2017-01-13,642.21,643.85,640.58,641.1,31155110.0
2017-01-16,639.59,640.52,632.88,632.91,27137890.0
2017-01-17,633.42,637.09,633.42,636.96,40704270.0
2017-01-18,637.09,638.72,633.69,634.03,32871190.0
2017-01-19,632.31,634.0,630.48,632.37,23009700.0
2017-01-20,632.17,636.39,632.17,635.68,27407710.0
2017-01-23,634.81,637.14,634.81,636.41,27380410.0
2017-01-24,635.31,640.18,635.31,639.63,29710600.0
2017-01-25,640.92,643.18,639.43,642.94,26960990.0
2017-02-02,647.06,651.84,646.57,651.44,28655990.0
2017-02-03,656.27,657.63,651.5,652.01,38839730.0
2017-02-06,652.5,653.77,649.35,652.08,32601630.0
2017-02-07,654.24,657.42,653.88,655.63,46783790.0
2017-02-08,657.62,657.72,655.12,657.13,38928860.0
2017-02-09,658.4,660.08,657.65,657.98,45435120.0
2017-02-10,659.12,659.81,657.65,658.18,40486350.0
2017-02-13,660.03,662.83,659.32,662.66,43448760.0
2017-02-14,664.11,665.24,660.57,663.21,49915580.0
2017-02-15,663.43,670.06,663.43,668.58,48967690.0
2017-02-16,670.49,676.65,667.47,667.61,71859210.0
2017-02-17,667.09,668.76,664.49,665.66,52271900.0
2017-02-20,664.9,669.5,663.11,667.59,65706690.0
2017-02-21,668.3,673.77,668.3,671.88,53584360.0
2017-02-22,671.96,672.43,666.49,668.73,62592500.0
2017-02-23,668.69,670.97,662.06,666.38,50862630.0
2017-02-24,667.27,668.3,661.75,661.86,62262910.0
2017-02-27,659.63,666.56,659.63,666.5,48976450.0
2017-02-28,667.17,667.7,659.52,659.58,33969310.0
2017-03-01,656.69,657.64,649.45,653.8,44972460.0
2017-03-02,655.94,658.71,655.11,656.09,36609810.0
2017-03-03,654.36,657.41,650.59,656.41,35708970.0
2017-03-06,657.26,660.79,657.26,659.97,38415290.0
2017-03-07,658.21,659.81,656.36,659.73,36155910.0
2017-03-08,659.64,665.2,658.54,661.79,33955310.0
2017-03-09,662.3,666.66,662.04,664.97,60652470.0
2017-03-10,664.59,667.49,663.69,663.73,51515790.0
2017-03-13,663.86,664.49,659.95,663.04,30842540.0
2017-03-14,664.44,667.67,663.89,666.63,27084400.0
2017-03-15,666.46,667.42,663.54,664.21,31314850.0
2017-03-16,663.85,667.65,663.85,667.45,54286400.0
2017-03-17,669.4,671.07,669.07,670.36,49044000.0
2017-03-20,672.52,678.78,672.52,676.6,43035090.0
2017-03-21,677.14,682.28,677.14,680.1,73989190.0
2017-03-22,679.78,685.9,678.11,679.09,84388650.0
2017-03-23,677.07,688.45,677.07,688.1,63062270.0
2017-03-24,692.52,696.22,689.95,690.61,93253210.0
2017-03-27,692.82,695.53,691.38,693.15,83901430.0
2017-03-28,693.91,695.04,687.41,689.22,71970520.0
2017-03-29,688.57,689.79,685.69,689.65,66269350.0
2017-03-30,692.11,696.93,692.11,693.45,70842660.0
2017-03-31,693.56,696.97,693.01,693.48,56971920.0
2017-04-03,693.42,697.32,693.42,697.21,67115610.0
2017-04-04,699.35,702.05,698.49,699.52,68768950.0
2017-04-05,697.99,698.88,691.25,691.74,72540340.0
2017-04-07,687.09,697.49,685.63,697.19,78217440.0
2017-04-10,698.49,699.86,696.66,697.2,47432900.0
2017-04-11,696.78,699.4,696.71,697.85,56928630.0
2017-04-12,697.92,698.87,689.77,692.39,72977590.0
2017-04-13,692.5,693.81,688.36,688.93,50154850.0
2017-04-14,686.45,686.45,674.94,679.37,54273680.0
2017-04-17,680.27,683.48,670.58,670.82,43289840.0
2017-04-18,669.67,674.12,665.35,674.12,48278660.0
2017-04-19,675.67,679.44,675.12,679.43,37474270.0
2017-04-20,679.43,679.7,674.47,675.27,29500390.0
2017-04-21,676.35,677.83,671.95,673.08,28685070.0
2017-04-24,671.8,673.13,668.86,668.94,31214590.0
2017-04-25,667.96,670.32,665.66,666.34,25527300.0
2017-04-26,669.12,673.34,667.96,671.54,33070080.0
2017-04-27,673.67,682.41,673.67,681.03,44675680.0
2017-04-28,678.59,683.14,677.21,680.69,57131950.0
2017-05-03,681.7,684.91,680.95,684.75,48125950.0
2017-05-04,684.8,688.75,683.44,685.35,64272820.0
2017-05-05,684.95,687.41,684.09,684.59,42196300.0
2017-05-08,683.15,684.17,681.06,681.32,56325240.0
2017-05-09,680.42,687.68,680.34,687.33,72567630.0
2017-05-10,689.07,695.66,689.07,690.44,55364010.0
2017-05-11,692.13,693.19,689.69,690.68,47138800.0
2017-05-12,691.46,693.85,690.29,690.81,43430540.0
2017-05-15,691.33,696.86,691.33,695.42,48384980.0
2017-05-16,695.86,698.67,693.23,693.79,68027100.0
2017-05-17,692.95,697.47,691.06,696.12,41713550.0
2017-05-18,693.93,701.28,693.92,695.75,54298790.0
2017-05-19,696.66,701.88,695.53,701.76,55572400.0
2017-05-22,707.27,715.28,706.84,709.54,82326990.0
2017-05-23,711.96,713.7,708.11,708.11,60718620.0
2017-05-24,710.81,719.59,710.27,718.44,62876660.0
2017-05-25,718.42,722.06,715.78,716.71,65549750.0
2017-05-26,716.24,719.36,716.07,718.79,48148160.0
2017-05-29,723.27,725.2,721.92,722.6,63768530.0
2017-05-30,722.82,723.54,712.2,712.36,66428310.0
2017-05-31,712.02,719.32,709.73,713.98,49716800.0
2017-06-01,713.63,719.03,713.63,718.4,37291970.0
2017-06-02,720.39,720.75,715.7,718.76,40371610.0
2017-06-05,719.05,724.35,719.05,721.43,47928360.0
2017-06-06,723.01,731.8,723.01,731.71,64594480.0
2017-06-07,736.17,739.51,734.95,736.7,63822680.0
2017-06-08,737.75,740.25,734.03,737.51,52851660.0
2017-06-09,738.47,743.9,738.47,739.26,53701480.0
2017-06-12,740.65,742.0,735.26,736.27,42979290.0
2017-06-13,737.03,740.27,734.53,739.56,46110170.0
2017-06-14,744.42,748.04,743.67,744.55,64308120.0
2017-06-15,746.87,750.71,744.58,746.83,60120080.0
2017-06-16,751.5,751.5,748.08,749.87,43435170.0
2017-06-19,754.03,756.51,753.36,756.49,62199340.0
2017-06-20,759.73,761.04,756.77,759.51,55829960.0
2017-06-21,758.49,759.43,749.47,756.27,65695600.0
2017-06-22,759.65,761.62,757.13,758.47,53943930.0
2017-06-23,757.44,758.98,752.69,758.15,47103860.0
2017-06-26,759.9,762.27,757.98,759.45,45968600.0
2017-06-27,761.96,761.96,754.23,755.15,61561340.0
2017-06-28,754.16,756.29,751.2,756.29,51006260.0
2017-06-29,759.13,763.14,758.94,761.32,45735340.0
2017-06-30,763.63,766.29,763.0,765.48,54568160.0
2017-07-03,765.52,770.56,765.52,766.36,59165900.0
2017-07-04,765.88,767.28,760.9,762.51,60462980.0
2017-07-05,764.91,765.5,761.28,765.15,46342830.0
2017-07-06,768.8,771.13,768.37,769.96,61762060.0
2017-07-07,771.89,771.98,763.11,763.54,65230230.0
2017-07-10,761.69,761.69,748.06,750.17,62718560.0
2017-07-11,750.4,753.2,743.13,748.32,48406650.0
2017-07-12,756.08,758.72,752.27,757.3,46002040.0
2017-07-13,759.8,759.99,755.81,759.08,43360690.0
2017-07-14,762.77,764.53,759.01,759.7,43905280.0
2017-07-17,758.53,758.74,741.66,744.3,63123360.0
2017-07-18,739.25,743.0,733.6,740.14,50661810.0
2017-07-19,745.44,745.73,738.28,738.28,41746650.0
2017-07-20,735.45,736.31,732.08,735.56,44866260.0
2017-07-21,737.37,739.48,729.63,730.3,37842420.0
2017-07-24,727.57,730.86,723.45,728.93,29170330.0
2017-07-25,727.79,735.72,727.79,735.72,33102190.0
2017-07-26,739.68,745.84,736.34,745.02,41300830.0
2017-07-27,744.5,747.08,741.96,744.34,32548170.0
2017-07-28,742.77,748.94,742.2,748.91,46123910.0
2017-07-31,748.88,754.18,747.61,754.03,64484880.0
2017-08-01,755.5,758.81,754.64,757.38,49402600.0
2017-08-02,753.85,759.52,750.75,756.52,57263130.0
2017-08-03,755.7,761.17,755.7,757.75,53721810.0
2017-08-04,757.79,761.43,757.79,760.69,41702390.0
2017-08-07,762.13,766.12,761.2,763.59,39732360.0
2017-08-08,764.7,764.7,757.47,759.49,40556740.0
2017-08-09,755.32,755.32,742.8,746.41,58976450.0
2017-08-10,737.72,745.34,737.72,742.17,36989010.0
2017-08-11,742.18,746.42,739.3,744.86,42415790.0
2017-08-14,744.72,750.97,744.45,750.97,30622150.0
2017-08-15,752.13,752.25,744.93,746.03,31680820.0
2017-08-16,746.07,748.71,741.57,748.31,40768900.0
2017-08-17,749.35,750.58,743.51,743.51,42772440.0
2017-08-18,739.31,745.91,738.33,745.86,31675150.0
2017-08-21,744.23,744.96,741.68,742.78,27393000.0
2017-08-22,743.86,743.86,736.88,738.6,28125430.0
2017-08-23,739.46,741.99,736.71,741.65,24390540.0
2017-08-24,743.23,749.82,742.34,748.87,31641160.0
2017-08-25,746.87,751.03,746.87,751.03,30408860.0
2017-08-28,751.59,755.76,749.2,755.76,40440120.0
2017-08-29,757.84,758.76,754.75,757.86,39143800.0
2017-08-30,756.49,763.46,755.32,763.43,32265860.0
2017-08-31,765.47,772.91,764.22,772.35,48342740.0
2017-09-01,770.97,774.76,770.39,774.1,33211370.0
2017-09-05,775.28,778.71,771.68,777.1,34727920.0
2017-09-06,776.87,777.99,772.63,776.21,33630670.0
2017-09-07,777.16,780.54,776.0,777.63,39263060.0
2017-09-08,780.62,786.85,780.18,785.34,33617080.0
2017-09-11,785.06,789.53,780.46,780.57,35315640.0
2017-09-12,777.55,783.58,775.81,783.37,38223690.0
2017-09-13,785.46,786.96,783.56,786.07,35251890.0
2017-09-14,786.82,793.16,786.82,789.05,38700730.0
2017-09-15,786.22,789.1,784.49,787.54,29605540.0
2017-09-18,792.16,795.32,789.83,793.44,42654230.0
2017-09-19,794.15,797.54,793.52,794.3,39455360.0
2017-09-20,793.93,793.98,789.43,790.41,31907880.0
2017-09-21,790.46,791.0,786.0,787.7,36047610.0
2017-09-22,786.51,791.65,785.99,788.14,35683770.0
2017-09-25,789.81,791.16,785.69,790.08,33527500.0
2017-09-26,791.03,791.03,785.24,789.65,42989940.0
2017-09-27,788.02,791.43,787.61,789.66,31477540.0
2017-09-28,788.15,795.95,788.15,791.21,41767360.0
2017-09-29,791.4,797.26,791.4,794.46,31453910.0
2017-10-02,793.64,796.03,790.37,790.88,26233420.0
2017-10-03,791.71,793.19,785.1,788.54,34176730.0
2017-10-04,786.17,794.48,786.12,794.38,25450740.0
2017-10-05,797.41,801.36,796.71,797.7,45527270.0
2017-10-06,797.82,800.73,796.23,800.25,32492830.0
2017-10-09,802.89,803.23,798.96,800.73,68327820.0
2017-10-10,798.97,804.26,798.97,804.26,31622930.0
2017-10-11,804.84,810.12,804.48,805.5,48098400.0
2017-10-12,807.63,813.21,806.65,810.0,57548370.0
2017-10-13,807.9,813.99,807.45,813.35,32741320.0
2017-10-16,815.27,817.72,811.39,813.77,40506450.0
2017-10-17,811.73,816.73,811.24,815.85,44168680.0
2017-10-18,819.36,821.29,815.06,815.06,50487680.0
2017-10-19,817.62,821.08,815.29,817.53,41798470.0
2017-10-20,816.99,821.54,813.38,814.83,44526530.0
2017-10-23,811.49,813.23,806.58,806.82,39872250.0
2017-10-24,807.6,814.61,804.43,811.6,30143490.0
2017-10-25,816.05,821.61,812.98,821.53,31486150.0
2017-10-26,820.01,825.9,815.16,819.55,35220520.0
2017-10-27,823.16,830.22,820.16,830.22,31747200.0
2017-10-30,835.33,841.32,835.33,837.15,47172200.0
2017-10-31,836.65,839.79,829.72,835.08,34971590.0
2017-11-01,832.1,835.44,831.63,834.24,43494760.0
2017-11-02,835.36,843.34,826.8,826.8,43849170.0
2017-11-03,828.44,838.99,826.59,838.99,36522500.0
2017-11-06,842.91,845.67,839.88,845.4,47197740.0
2017-11-07,846.17,850.69,842.67,845.71,46114740.0
2017-11-08,849.56,856.47,848.23,856.33,55024400.0
2017-11-09,857.26,858.93,852.06,853.91,45658180.0
2017-11-10,850.25,861.36,850.1,858.2,54472420.0
2017-11-13,861.0,868.58,861.0,868.58,50886070.0
2017-11-14,868.59,873.74,861.96,869.94,52682510.0
2017-11-15,870.85,880.58,868.75,880.54,49917160.0
2017-11-16,875.2,887.14,875.2,885.73,54004370.0
2017-11-17,890.49,897.39,882.81,885.31,49931580.0
2017-11-20,886.49,899.15,883.7,898.71,42859210.0
2017-11-21,902.76,923.57,902.76,910.92,69562970.0
2017-11-22,912.46,921.24,909.95,919.23,65689790.0
2017-11-23,926.83,933.45,916.61,923.84,65355440.0
2017-11-24,920.32,928.41,914.95,925.95,54731110.0
2017-11-27,923.8,939.36,923.0,932.35,57987110.0
2017-11-28,931.21,935.97,926.12,929.3,50969510.0
2017-11-29,938.18,944.98,934.64,944.98,60790660.0
2017-11-30,951.06,955.17,946.31,948.58,64551030.0
2017-12-01,943.08,953.22,943.08,951.25,46208910.0
2017-12-04,954.31,968.53,954.31,967.45,72140640.0
2017-12-05,968.58,970.35,947.76,947.76,73343600.0
2017-12-06,940.82,941.32,919.99,927.6,70696890.0
2017-12-07,942.07,945.52,923.23,929.92,46122460.0
2017-12-08,928.32,935.51,920.97,931.39,40168440.0
2017-12-11,928.39,928.39,916.41,917.39,41067520.0
2017-12-12,919.04,922.24,883.52,911.5,70858330.0
2017-12-13,919.58,920.38,911.01,913.77,36522500.0
2017-12-14,913.3,926.34,913.3,926.17,31253510.0
2017-12-15,925.65,933.09,925.2,932.62,43015610.0
2017-12-18,937.81,949.82,937.64,949.07,48689790.0
2017-12-19,955.99,959.33,947.24,948.49,53106630.0
2017-12-20,947.51,954.96,942.07,948.93,49849630.0
2017-12-21,944.9,953.26,943.68,945.28,44071260.0
2017-12-22,939.48,946.01,937.75,943.32,45797590.0
2017-12-25,947.06,950.64,944.77,949.25,32318240.0
2017-12-26,951.27,955.39,948.68,955.39,40875550.0
2017-12-27,957.76,962.33,955.14,957.44,62597910.0
2017-12-28,960.38,968.4,957.19,966.03,50832860.0
2017-12-29,968.28,980.47,967.2,974.84,58334000.0
2018-01-02,977.2,991.53,975.49,991.53,70151570.0
2018-01-03,996.23,1011.84,995.74,1003.2,82640850.0
2018-01-04,1007.6,1014.17,1006.96,1011.65,86867830.0
2018-01-05,1014.42,1014.42,1005.1,1007.08,81777580.0
2018-01-08,1006.25,1020.78,1000.29,1019.53,102834680.0
2018-01-09,1028.05,1040.58,1019.52,1037.61,115981990.0
2018-01-10,1040.61,1047.59,1033.54,1040.55,138468280.0
2018-01-11,1039.7,1050.23,1031.43,1047.42,86997700.0
2018-01-12,1050.08,1058.2,1044.85,1049.5,118669690.0
2018-01-15,1050.35,1060.31,1042.64,1058.89,99091670.0
2018-01-16,1056.95,1063.46,1047.9,1056.13,110654130.0
2018-01-17,1060.36,1061.49,1034.98,1034.98,96976050.0
2018-01-18,1028.39,1036.39,1013.11,1036.16,98286640.0
2018-01-19,1050.01,1062.13,1046.92,1059.06,99743750.0
2018-01-22,1059.2,1084.09,1059.19,1082.71,91783390.0
2018-01-25,1093.49,1109.98,1088.69,1095.64,169642790.0
2018-01-26,1096.09,1112.59,1088.0,1100.52,89556890.0
2018-01-29,1108.98,1118.08,1095.75,1099.8,103819310.0
2018-01-30,1087.57,1095.42,1078.98,1093.14,98882850.0
2018-01-31,1097.38,1113.37,1094.77,1101.99,96593720.0
2018-02-01,1098.3,1098.3,1076.09,1082.22,79325130.0
2018-02-02,1087.24,1089.16,1075.65,1086.86,62045960.0
2018-02-05,1081.7,1081.7,1037.42,1037.42,84652800.0
2018-02-06,1013.7,1015.56,969.01,990.04,140718660.0
2018-02-07,1034.76,1040.23,1025.3,1034.28,61608300.0
2018-02-08,1024.13,1031.98,1014.89,1019.5,40964220.0
2018-02-09,983.6,996.37,966.78,996.37,61849040.0
2018-02-12,1001.7,1025.24,1001.7,1025.24,50777860.0
2018-02-13,1043.44,1055.86,1043.44,1054.93,49613420.0
2018-02-21,1064.55,1081.82,1063.73,1076.5,71369330.0
2018-02-22,1068.84,1078.48,1063.46,1065.84,81163140.0
2018-02-23,1073.56,1087.26,1068.75,1087.26,77291420.0
2018-02-26,1101.66,1113.01,1100.33,1100.61,92410510.0
2018-02-27,1108.87,1110.11,1094.17,1104.51,72375490.0
2018-02-28,1096.3,1113.59,1095.98,1110.33,95487660.0
2018-03-01,1106.03,1116.79,1098.51,1105.97,89319260.0
2018-03-02,1095.31,1109.51,1092.18,1108.92,70122050.0
2018-03-05,1113.71,1116.8,1102.18,1102.61,92467070.0
2018-03-06,1091.98,1102.55,1075.78,1101.93,70759240.0
2018-03-07,1102.85,1106.89,1084.53,1089.61,68096390.0
2018-03-08,1092.29,1109.29,1091.7,1106.49,44469790.0
2018-03-09,1107.83,1117.9,1102.07,1103.53,62991600.0
2018-03-12,1115.04,1116.38,1104.88,1105.24,70550360.0
2018-03-13,1106.97,1111.92,1098.58,1111.54,69507730.0
2018-03-14,1112.37,1121.74,1112.03,1114.73,80291500.0
2018-03-15,1114.89,1114.89,1105.28,1114.68,66692850.0
2018-03-16,1111.24,1118.28,1110.63,1115.0,77810100.0
2018-03-19,1117.13,1134.75,1117.13,1131.1,86881500.0
2018-03-20,1130.09,1139.15,1126.64,1137.1,65230910.0
2018-03-21,1134.79,1148.64,1134.79,1143.08,73091790.0
2018-03-22,1147.9,1159.37,1144.44,1150.03,66422240.0
2018-03-23,1129.86,1132.19,1113.76,1128.49,91404180.0
2018-03-26,1129.05,1151.24,1123.9,1150.36,64659490.0
2018-03-27,1146.94,1162.35,1146.94,1151.89,57679960.0
2018-03-28,1150.33,1158.61,1144.71,1153.01,38817110.0
2018-03-29,1154.55,1155.42,1141.76,1146.3,36974710.0
2018-03-30,1144.74,1154.59,1136.2,1152.55,55764370.0
2018-04-02,1153.11,1174.13,1153.11,1171.05,63846140.0
2018-04-03,1171.21,1173.18,1156.91,1162.83,77682555.0
2018-04-04,1161.24,1176.22,1161.24,1167.5,77270831.0
2018-04-05,1165.75,1175.64,1163.76,1170.76,67137650.0
2018-04-06,1169.12,1180.6,1169.12,1173.22,73669180.0
2018-04-09,1174.02,1181.58,1169.56,1181.43,80909490.0
2018-04-10,1177.68,1185.06,1161.71,1173.18,92942520.0
2018-04-11,1168.41,1172.44,1138.44,1142.59,88576810.0
2018-04-12,1136.76,1142.84,1121.47,1142.29,62251900.0
2018-04-13,1146.67,1153.95,1131.61,1135.57,61699620.0
2018-04-16,1134.21,1136.8,1122.26,1129.7,47451240.0
2018-04-17,1128.03,1135.93,1119.7,1128.5,53379630.0
2018-04-18,1130.32,1136.98,1115.18,1116.19,45653000.0
2018-04-19,1115.7,1115.7,1075.1,1083.05,71319673.0
2018-04-20,1066.09,1085.59,1047.71,1085.59,105618648.0
2018-04-23,1091.18,1098.58,1056.44,1056.44,62713929.0
2018-04-24,1055.37,1060.92,1027.74,1052.45,64395550.0
2018-04-26,1055.95,1057.2,1011.51,1019.26,79128835.0
2018-04-27,1018.97,1029.36,1007.39,1024.56,62155540.0
2018-05-02,1029.76,1033.2,1009.98,1011.53,59945580.0
2018-05-03,1012.84,1012.84,989.0,1011.19,84957120.0
2018-05-04,1010.35,1023.16,1006.99,1011.1,52369491.0
2018-05-07,1010.99,1046.17,1010.99,1045.74,57387860.0
2018-05-08,1047.27,1059.68,1042.59,1053.13,55973277.0
2018-05-09,1047.83,1058.09,1037.1,1046.41,47473206.0
2018-05-10,1046.9,1047.5,1009.79,1022.63,59374600.0
2018-05-11,1019.69,1029.73,1003.47,1028.58,58016828.0
2018-05-14,1031.18,1048.58,1029.92,1047.27,44490870.0
2018-05-15,1051.45,1067.61,1051.45,1058.35,50404430.0
2018-05-16,1055.31,1055.31,1031.33,1035.14,43322640.0
2018-05-17,1034.2,1035.45,1011.72,1015.29,50720880.0
2018-05-18,1007.05,1023.14,989.2,1020.05,54375740.0
2018-05-21,1022.21,1027.85,1000.01,1004.37,41470210.0
2018-05-22,997.21,997.21,947.7,958.51,70200450.0
2018-05-23,957.72,973.07,945.01,968.54,86810350.0
2018-05-24,968.54,974.17,951.17,960.55,54628219.0
2018-05-25,958.74,960.57,936.32,936.32,58139907.0
2018-05-28,936.32,936.32,894.31,898.0,82481520.0
2018-05-29,897.13,932.82,881.91,924.9,70429770.0
2018-05-30,924.9,925.18,902.0,918.64,60156482.0
2018-05-31,918.75,950.49,914.57,947.62,75466380.0
2018-06-01,947.31,970.81,947.31,968.87,79677220.0
2018-06-04,970.81,996.82,970.81,996.82,62475210.0
2018-06-05,996.67,1008.83,996.15,1007.55,90284200.0
2018-06-06,1007.32,1022.97,995.29,1022.73,64332597.0
2018-06-07,1023.95,1034.72,1020.77,1026.59,64931690.0
2018-06-08,1026.76,1028.42,1017.9,1024.09,51701693.0
2018-06-11,1025.71,1034.85,1016.22,1026.64,70099327.0
2018-06-12,1021.02,1021.02,989.53,1007.09,83823290.0
2018-06-13,1008.32,1018.21,1005.58,1018.21,37966730.0
2018-06-14,1018.59,1022.95,1005.48,1007.49,49785960.0
2018-06-15,1004.14,1005.71,994.38,1001.14,33701560.0
2018-06-18,1005.04,1006.58,970.83,976.84,52488530.0
2018-06-19,970.06,970.06,919.09,929.15,91699457.0
2018-06-20,945.3,964.51,936.83,964.48,42642240.0
2018-06-21,966.86,966.91,950.06,957.56,33653850.0
2018-06-22,955.75,972.94,945.59,972.93,39718588.0
2018-06-25,973.45,989.18,973.45,984.93,36440470.0
2018-06-26,981.97,981.97,959.29,972.85,32861100.0
2018-06-27,973.89,976.93,964.66,966.57,31007767.0
2018-06-28,962.93,967.28,943.12,945.56,47594050.0
2018-06-29,947.03,951.74,939.7,949.86,35192670.0
2018-07-02,947.55,947.55,917.8,930.4,58189784.0
2018-07-03,930.12,931.12,893.49,895.57,61631490.0
2018-07-04,891.97,901.28,880.37,900.67,44085058.0
2018-07-05,900.89,905.51,875.17,884.3,43312540.0
2018-07-06,880.17,910.14,870.34,908.14,60016250.0
2018-07-09,905.97,916.84,896.79,901.01,41589359.0
2018-07-10,898.09,906.25,898.09,902.9,36327851.0
2018-07-11,894.16,894.16,871.22,875.87,51714256.0
2018-07-12,877.68,893.15,870.53,883.74,36774840.0
2018-07-13,886.17,902.14,886.17,897.33,41297008.0
2018-07-16,901.68,910.82,897.03,901.65,43437140.0
2018-07-17,903.87,912.32,892.39,912.29,44196250.0
2018-07-18,915.53,933.51,915.23,932.27,55569650.0
2018-07-19,935.54,946.39,934.2,943.48,51223358.0
2018-07-20,941.09,941.41,926.94,941.41,51592030.0
2018-07-23,927.01,945.13,926.56,932.17,64960664.0
2018-07-24,931.31,932.83,916.19,924.04,54922920.0
2018-07-25,923.55,931.55,919.1,919.1,51641540.0
2018-07-26,915.7,920.07,907.6,917.75,44902590.0
2018-07-27,923.02,930.57,918.37,926.3,43624590.0
2018-07-30,927.36,940.22,927.36,940.16,47441575.0
2018-07-31,938.73,948.38,934.39,946.88,58064530.0
2018-08-01,944.38,947.08,935.63,939.22,52728380.0
2018-08-02,939.85,939.85,924.38,936.04,49824480.0
2018-08-03,938.51,949.93,938.51,943.78,43608900.0
2018-08-06,941.12,943.98,935.75,938.6,42270744.0
2018-08-07,939.81,941.63,933.77,935.82,50660400.0
2018-08-08,937.69,946.07,937.58,943.96,42747294.0
2018-08-09,945.89,954.38,942.83,944.23,59152944.0
2018-08-10,943.91,947.29,936.44,946.92,40716694.0
2018-08-13,946.75,959.38,941.95,959.22,78660670.0
2018-08-14,960.29,968.62,959.23,966.99,55527080.0
2018-08-15,965.6,969.8,947.78,954.62,63069071.0
2018-08-16,946.91,948.02,932.27,944.42,62470193.0
2018-08-17,950.18,959.39,950.18,952.54,42745370.0
2018-08-20,949.23,952.16,942.33,946.83,50753160.0
2018-08-21,946.55,953.69,944.88,953.38,44796910.0
2018-08-22,956.0,963.17,956.0,958.95,73907886.0
2018-08-23,960.09,963.91,957.98,960.95,41501360.0
2018-08-24,960.22,963.09,955.16,960.25,54426109.0
2018-08-27,960.43,969.97,960.43,966.55,64772025.0
2018-08-28,966.34,972.4,966.34,971.15,58569761.0
2018-08-29,971.01,972.32,964.0,967.85,45399267.0
2018-08-30,964.99,972.16,960.86,972.16,51756168.0
2018-08-31,975.48,979.11,969.77,971.79,56406130.0
2018-09-04,969.23,971.3,956.66,959.3,48622530.0
2018-09-05,951.09,953.37,938.53,941.84,52564307.0
2018-09-06,941.0,944.73,931.99,933.46,44518328.0
2018-09-07,932.12,944.66,931.19,943.97,45032250.0
2018-09-10,945.04,948.31,942.68,945.02,51200082.0
2018-09-11,943.67,958.24,940.78,958.09,47472030.0
2018-09-12,959.2,967.78,959.08,960.3,52692720.0
2018-09-13,958.67,963.72,955.64,955.64,50343200.0
2018-09-14,958.01,965.23,958.01,960.36,57892100.0
2018-09-17,960.33,960.94,951.38,952.63,44195440.0
2018-09-18,953.79,957.85,945.93,957.85,57894990.0
2018-09-19,959.75,969.34,959.75,962.88,69034630.0
2018-09-20,962.7,970.97,962.26,970.97,60822270.0
2018-09-21,971.18,978.52,968.73,978.43,86866360.0
2018-09-24,974.47,986.3,974.47,985.32,57599660.0
2018-09-25,985.57,988.23,980.44,983.47,58558400.0
2018-09-26,985.26,989.54,980.8,984.26,61184790.0
2018-09-27,985.28,992.1,984.15,987.78,52980730.0
2018-09-28,991.0,996.6,990.36,993.72,91751787.0
2018-10-01,994.76,1001.14,990.0,994.34,83207572.0
2018-10-02,990.41,992.77,984.54,986.11,178825902.0
2018-10-03,987.46,992.87,986.16,988.79,56404140.0
2018-10-04,990.49,993.78,989.06,992.23,70924863.0
2018-10-05,993.61,993.61,981.8,982.41,141320997.0
2018-10-08,979.27,979.27,968.61,970.22,74383300.0
2018-10-09,970.21,974.29,966.68,968.62,69770550.0
2018-10-10,967.37,970.51,961.7,965.75,67325200.0
2018-10-11,948.02,948.02,911.69,916.82,134146771.0
2018-10-12,920.02,942.57,908.74,942.57,82239102.0
2018-10-15,943.49,943.62,927.6,928.45,40847840.0
2018-10-16,928.46,939.1,926.96,939.0,41901071.0
2018-10-17,939.41,949.41,939.41,945.24,54220331.0
2018-10-18,945.92,945.92,936.22,938.28,42549350.0
2018-10-19,937.47,937.47,920.28,932.13,44902890.0
2018-10-22,931.66,938.02,925.29,925.58,41680310.0
2018-10-23,919.02,919.3,893.34,905.84,74260779.0
2018-10-24,908.0,909.4,896.61,899.47,48378576.0
2018-10-25,896.39,896.39,860.13,889.73,57124292.0
2018-10-26,890.71,897.48,881.98,883.84,41132381.0
2018-10-29,881.06,881.87,870.36,874.21,41495337.0
2018-10-30,874.43,881.83,868.29,875.69,40290870.0
2018-10-31,874.06,898.14,874.06,898.04,62772159.0
2018-11-01,901.57,901.57,885.58,886.45,66606824.0
2018-11-02,887.72,905.55,887.72,905.55,53475068.0
2018-11-05,903.24,903.79,894.88,903.56,35919350.0
2018-11-06,905.34,909.19,900.93,901.23,36510513.0
2018-11-07,900.47,903.15,892.79,897.84,49785050.0
